sentence	label
Smearing anyone who believes in the rule of law as anti-immigrant over and over again makes people defensive and wears down the opposition.	SUBJ
However, Mihailović remains defiant, and says that the far right has not won.	OBJ
I have a feeling that the virus will continue to mutate and become more resistant.	SUBJ
“Next year we won’t have the visibility that we have this year.	OBJ
The general attitude towards public credit is one of doubt.	SUBJ
In my opinion, the dispersed tax authority among multiple entities compromises its effectiveness.	SUBJ
Marko Mihailović, the 29-year-old figurehead of Belgrade Pride, led the city’s winning bid.	OBJ
3. The tantalizing aroma of freshly baked bread awakened my senses.	SUBJ
It must rise because government is the one thing that cannot be liquidated or deflated in time of economic depression.	SUBJ
Putin's attendance would have been highly impactful, despite his excuse of being preoccupied.	SUBJ
Both Ilhan Omar and Mecca's relevance should be objectively analyzed.	OBJ
3. The purpose of NDMPs is to ensure that local decisions align with broader national development goals.	OBJ
According to a report by Fortune, BF.7 because it’s making headway in an increasingly crowded field of Omicron subvariants.	OBJ
Aleksandar Vučić expressed remorse over the postponement of EuroPride. However, he justified the decision, citing heightened security concerns pertaining to Kosovo and economic strains. Vučić conveyed his hope for the event's realization in a more favorable future.	OBJ
The true meaning of these terms has been lost amidst their widespread usage.	SUBJ
I feel strongly that government employment should be the top priority for all individuals, either as direct employees or in roles that support the state workforce.	SUBJ
2. The state's reckless financial practices have resulted in a burden of debt that will weigh on society for years to come.	SUBJ
The well-developed freeway infrastructure makes Compton an attractive destination for residents and businesses alike.	SUBJ
I believe that an ideal balance exists, despite the lack of consensus on its precise location.	SUBJ
But as I awaited a rebuttal to my argument, something curious happened: the world’s greatest proponents of stakeholder capitalism responded with the surprising claim that actually stakeholder capitalism is indeed the same thing as plain old capitalism.	SUBJ
The Biden administration predicted nearly 100 million Americans getting infections in the fall and winter, warning that the number was a median estimate and many more cases are possible, especially if a new variant appears.	OBJ
Participating in social service has been immensely rewarding, filling me with a deep sense of contentment and satisfaction.	SUBJ
The driving force behind old-age pensions has led to improvements in poorhouses.	OBJ
This might be a cautionary tale about future events.	OBJ
Regarding paid time off and sick days, the dispute's most significant point, the results were inconclusive.	OBJ
The view of Belgrade, as described by Garina, resembled a war zone.	OBJ
Whether this would be all for the best, or otherwise, is not yet the point.	SUBJ
This notion stands in sharp contrast to shareholder capitalism, which calls for corporate executives to maximise shareholder return above all else.	OBJ
Healthcare costs account for an estimated 40% of Massachusetts' total state budget.	OBJ
As this logistics system becomes more interdependent and fragile, the potential leverage of these workers increases to a dramatic level.	SUBJ
In a 2020-21 American Psychological Association survey, 14 percent of teachers reported being physically attacked by students, and a third reported being threatened or harassed.	OBJ
Corporate law confines the influence of corporations to protect democracy, safeguarding it from corporate overreach.	SUBJ
That is less than required.	OBJ
The biological perspective posits that government, like an organism, possesses an innate drive for growth and self-assertion.	SUBJ
The public credit of a nation was a distinct consideration.	OBJ
“There’ll be a rise in hospitalization and mortality, but not as high proportionally to the rise in cases simply because many of us – the majority of Americans right now – have been either infected or vaccinated or both, so we have some immunity,” he said.	OBJ
Nonetheless I believe it falls short for legal and historical reasons that I lay out in “Woke, Inc”, my book published last year.	SUBJ
Stakeholder capitalism, in my humble opinion, offers a comprehensive approach that aligns business goals with societal values.	SUBJ
The Conservative manifesto in 2019 was one of the least substantial in terms of what it proposed for a ruling party’s agenda, outside of its one major pledge to ‘Get Brexit Done’.	SUBJ
The White House's efforts to reduce bureaucracy are a step in the right direction.	SUBJ
