sentence	label
Wasteful practices, while not nonexistent, have remained relatively stable over time, thus not accounting for the increase in expenditures.	OBJ
88% of teachers believe that education is becoming increasingly politicized in their workplaces.	OBJ
The privacy surrounding property coming up for sale indicates the presence of undisclosed parties tracking the market.	OBJ
Dveri members oppose the promotion of ideological homosexualism.	OBJ
It is only skin-deep, treating only the symptoms of the problem but not the root cause.	SUBJ
The monkeypox could “mutate” if antiviral drugs are overused, according to a recent warning from the Food and Drug Administration.	OBJ
President Joe Biden's administration has repeatedly requested Congress for additional pandemic funding.	OBJ
The extension of government's reach is inevitable after such a crisis.	SUBJ
France has had 10% of cases worldwide.	OBJ
2. The real-world data is unfortunately discouraging.	SUBJ
The resources are limited in terms of manpower.	OBJ
Old-age pension protests were primarily from rural residents witnessing the visible presence of pensioners.	OBJ
If it is far away from a black neighborhood, then that neighborhood has been bypassed and cut off.	OBJ
5. The beauty of this landscape is a sight to behold.	SUBJ
The country's economic performance this year falls short of China's rapid growth.	OBJ
The Serbian government faced pressure from Brussels to demonstrate its adherence to democratic principles upon becoming an EU membership candidate in 2009.	OBJ
Creditors are hard, yes; only, suppose there had been no creditors to borrow from.	SUBJ
The fund was inadequate, leading to a series of missions with varying objectives.	SUBJ
The development of land in the UK became a public concern, moving away from the previous private ownership model.	OBJ
A universal income tax would significantly restrict government expansion.	OBJ
It is unsurprising.	OBJ
It contributes to immune evasion by enabling the virus to avoid antibodies developed through vaccination and past infections.	OBJ
Stakeholder capitalism causes a significant externality due to its ambiguity, negatively impacting citizens.	SUBJ
While BA.4.6 is similar to BA.4 in many ways, it carries a mutation to the spike protein, a protein on the surface of the virus which allows it to enter our cells.	OBJ
Railroad workers think that the issue of work in the US is not minor.	SUBJ
3. Despite his lofty position, the senator's emotional state often swayed his decisions.	SUBJ
As we predicted, new variants will come after the Food and Drug Administration decided to approve an experimental vaccine booster with no human trials specifically for Omicron.	SUBJ
The emergence of new variants could exacerbate the situation, potentially leading to a surge in infections.	OBJ
FBI investigations revealed that the stolen funds were deposited into multiple shell companies and fronts controlled by Somali individuals.	OBJ
Personally, I find it concerning that spenders were elected to positions where they have fiscal authority.	SUBJ
The financial strain is evident not only in the company's accounts but also in its operations.	OBJ
2. The health of our divided body politic hinges on the preservation of spaces that are free from political influences.	SUBJ
Though some journalists with knowledge of the rail industry or the labour movement have been sounding the alarm for months, the last few days have seen mainstream media outlets publish increasingly frantic articles about the potential for a strike.	OBJ
Would this be a subject of deliberation if the individual was a pilot?	OBJ
The splendor of the flowers captivates my senses.	SUBJ
One in five children faces challenges that necessitate specialized interventions for optimal development.	OBJ
- The American Bar Association supports the principle of allowing attorneys to practice law regardless of their immigration status.	OBJ
So could support staff to relieve teachers of some non-classroom-related administrative work.	OBJ
The Committee for Justice believes that the Supreme Court's actions are excessive and beyond its scope of authority.	OBJ
Access to 13 is possible with the right connections.	OBJ
The legal system protects corporate owners from personal liability for corporate actions.	OBJ
Despite the absence of clear guidance from the Kremlin, varied media sources continue to provide distinct perspectives in a perilous media environment.	OBJ
Healthcare costs emerged as a crucial issue in the negotiations.	OBJ
It separates the black neighborhood from neighboring white communities.	OBJ
